turn,fromRank,fromFile,toRank,toFile,timeSpent,win
36,2,1,4,2,9,1
46,5,5,6,3,21,1
56,6,3,4,4,16,1
58,4,4,3,2,15,1
4,7,1,5,2,2,0
6,7,6,5,5,3,0
8,5,5,3,4,2,0
10,3,4,5,3,3,0
14,5,3,4,5,4,0
28,4,5,3,7,10,0
44,3,7,4,5,15,0
50,4,5,2,6,14,0
52,2,6,3,4,13,0
62,3,4,4,6,18,0
70,4,6,2,7,19,0
2,7,6,5,5,1,1
12,7,1,5,0,6,1
16,5,5,3,4,7,1
26,3,4,2,2,9,1
36,5,0,4,2,15,1
38,4,2,5,4,10,1
48,5,4,4,2,14,1
56,4,2,2,3,16,1
4,7,1,5,2,2,1
6,7,6,5,5,3,1
16,5,5,3,6,6,1
26,3,6,5,5,9,1
32,5,5,3,4,9,1
4,7,1,5,2,2,1
12,7,6,5,5,6,1
14,5,5,6,3,4,1
24,6,3,7,5,8,1
26,7,5,5,4,7,1
32,5,4,4,2,9,1
40,4,2,6,3,12,1
50,6,3,4,4,15,1
62,4,4,6,3,18,1
66,6,3,7,1,17,1
2,7,6,5,5,1,0
20,7,1,6,3,10,0
22,5,5,4,3,10,0
42,4,3,3,5,15,0
48,3,5,1,4,13,0
56,1,4,2,2,16,0
68,6,3,5,5,29,0
72,2,2,4,3,22,0
76,4,3,2,4,20,0
80,2,4,1,2,21,0
2,7,6,5,5,1,1
22,7,1,6,3,11,1
28,6,3,5,5,8,1
42,5,5,3,4,20,1
48,3,4,4,6,13,1
52,4,6,2,5,14,1
72,2,5,4,6,23,1
8,7,6,5,5,4,1
12,7,1,6,3,6,1
14,5,5,4,3,5,1
20,6,3,5,5,7,1
2,7,6,5,5,1,0
16,5,5,4,3,7,0
20,7,1,5,2,10,0
32,4,3,5,1,12,0
48,5,1,3,2,16,0
4,7,6,5,5,2,1
14,7,1,6,3,7,1
16,5,5,4,7,7,1
24,4,7,5,5,8,1
26,6,3,5,1,9,1
28,5,1,4,3,7,1
30,5,5,4,3,9,1
32,4,3,5,5,8,1
38,5,5,6,3,11,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
42,5,2,3,3,20,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
22,3,4,4,2,8,1
24,5,2,3,3,11,1
26,4,2,2,3,7,1
28,2,3,0,2,7,1
4,7,6,5,5,2,1
8,5,5,4,3,3,1
10,7,1,5,2,5,1
4,7,1,5,2,2,1
18,7,6,6,4,9,1
30,6,4,4,3,10,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
34,5,5,4,3,15,1
38,5,2,4,0,18,1
42,4,0,6,1,11,1
44,4,3,2,4,13,1
46,6,1,4,2,12,1
2,7,6,5,5,1,1
4,5,5,4,3,1,1
16,4,3,6,2,7,1
18,7,1,6,3,9,1
30,6,2,4,1,11,1
36,6,3,5,5,13,1
38,5,5,3,4,10,1
44,3,4,2,2,12,1
46,2,2,1,4,12,1
2,7,6,5,5,1,1
12,7,1,5,2,6,1
16,5,2,3,1,5,1
18,3,1,5,2,5,1
22,5,2,6,0,6,1
32,6,0,4,1,10,1
44,5,5,6,3,21,1
46,6,3,4,2,12,1
64,4,2,2,1,20,1
66,2,1,0,2,17,1
2,7,6,5,5,1,0
6,7,1,5,2,3,0
8,5,2,3,3,2,0
10,3,3,2,5,3,0
70,5,5,4,3,34,0
16,7,1,6,3,8,0
26,7,6,6,4,13,0
28,6,3,5,5,10,0
32,5,5,3,4,9,0
44,6,4,4,3,15,0
46,4,3,3,5,12,0
50,3,5,4,3,13,0
52,4,3,2,4,13,0
56,2,4,0,3,15,0
2,7,6,5,5,1,1
12,7,1,5,2,6,1
40,5,5,6,7,19,1
46,6,7,5,5,13,1
50,5,2,7,3,22,1
54,5,5,3,6,15,1
58,3,6,5,5,15,1
62,5,5,3,6,16,1
74,7,3,5,4,24,1
76,3,6,2,4,22,1
78,2,4,4,5,20,1
84,4,5,2,6,22,1
88,5,4,6,6,25,1
96,6,6,4,5,26,1
2,7,6,5,5,1,0
8,7,1,6,3,4,0
18,5,5,3,6,8,0
20,6,3,7,5,8,0
22,3,6,5,5,6,0
24,7,5,5,6,7,0
28,5,5,6,7,8,0
34,5,6,3,7,11,0
36,3,7,2,5,9,0
44,2,5,4,6,13,0
2,7,6,5,5,1,0
16,7,1,6,3,8,0
38,6,3,4,4,15,0
40,5,5,6,3,19,0
48,6,3,4,4,14,0
56,4,4,3,2,16,0
6,7,6,5,5,3,1
22,7,1,5,2,11,1
26,5,2,3,1,7,1
28,3,1,2,3,7,1
34,5,5,3,4,15,1
36,3,4,4,2,9,1
38,4,2,2,1,10,1
42,2,1,0,2,11,1
2,7,6,5,5,1,0
18,7,1,6,3,9,0
26,5,5,3,6,12,0
30,6,3,5,1,10,0
40,3,6,1,5,13,0
48,5,1,4,3,16,0
62,4,3,3,5,19,0
4,7,6,5,5,2,1
14,7,1,6,3,7,1
18,5,5,4,3,8,1
24,6,3,4,4,8,1
26,4,4,2,5,7,1
2,7,6,5,5,1,1
24,7,1,5,2,12,1
28,5,2,3,3,8,1
2,7,6,5,5,1,1
10,7,1,6,3,5,1
20,5,5,3,6,9,1
22,3,6,5,7,6,1
26,5,7,6,5,7,1
30,6,3,5,5,12,1
32,6,5,4,4,9,1
34,4,4,5,6,9,1
36,5,5,3,6,10,1
40,3,6,4,4,11,1
42,5,6,3,5,12,1
2,7,6,5,5,1,1
4,5,5,4,3,1,1
8,4,3,5,1,3,1
14,7,1,5,2,7,1
28,5,1,7,2,12,1
30,7,2,6,4,8,1
36,6,4,4,5,10,1
48,5,2,6,4,20,1
2,7,6,5,5,1,1
4,5,5,4,3,1,1
12,7,1,6,3,6,1
14,6,3,5,5,4,1
16,4,3,3,1,7,1
22,3,1,4,3,7,1
30,4,3,2,4,9,1
32,5,5,4,3,12,1
40,4,3,5,5,12,1
60,5,5,4,3,20,1
64,4,3,5,5,17,1
70,5,5,4,3,19,1
72,4,3,5,5,18,1
74,5,5,4,3,19,1
78,4,3,5,5,20,1
96,5,5,4,3,28,1
98,4,3,2,4,25,1
8,7,6,5,5,4,0
10,5,5,4,3,3,0
12,4,3,2,2,3,0
20,7,1,5,2,10,0
30,5,2,4,0,10,0
32,4,0,3,2,8,0
2,7,6,5,5,1,0
4,5,5,4,3,1,0
12,7,1,6,3,6,0
14,6,3,5,5,4,0
24,4,3,5,5,11,0
52,5,5,3,4,20,0
56,3,4,1,5,15,0
2,7,6,5,5,1,1
12,5,5,4,3,5,1
14,4,3,2,2,4,1
24,7,1,6,3,12,1
28,6,3,4,4,8,1
30,4,4,5,6,8,1
56,5,6,6,4,20,1
66,6,4,7,2,19,1
82,7,2,5,3,24,1
90,5,3,7,2,24,1
92,7,2,5,3,23,1
94,5,3,7,2,24,1
96,7,2,5,3,24,1
2,7,6,5,5,1,0
22,7,1,6,3,11,0
32,6,3,7,5,10,0
34,7,5,5,6,9,0
48,5,6,3,7,15,0
52,5,5,4,7,25,0
56,4,7,3,5,15,0
58,3,5,5,6,15,0
82,5,6,6,4,26,0
4,7,1,5,2,2,0
8,7,6,5,5,4,0
20,5,2,4,0,9,0
26,4,0,5,2,8,0
28,5,2,3,1,7,0
32,3,1,1,2,9,0
40,5,5,6,3,18,0
50,6,3,4,4,15,0
54,4,4,3,2,14,0
56,3,2,2,0,14,0
66,2,0,3,2,19,0
68,3,2,4,0,17,0
70,4,0,3,2,18,0
72,3,2,4,4,18,0
82,4,4,6,3,23,0
108,6,3,4,4,33,0
110,4,4,6,3,28,0
112,6,3,4,2,28,0
120,4,2,6,3,32,0
128,6,3,5,5,34,0
134,5,5,4,3,35,0
142,4,3,3,5,37,0
144,3,5,4,7,36,0
6,7,6,5,5,3,0
10,7,1,6,3,5,0
22,6,3,5,1,8,0
34,5,1,6,3,11,0
36,6,3,5,1,9,0
38,5,5,4,3,17,0
44,5,1,3,2,13,0
46,3,2,1,3,12,0
48,1,3,2,1,12,0
52,4,3,6,2,16,0
54,2,1,3,3,15,0
56,6,2,4,3,15,0
60,4,3,2,4,16,0
64,2,4,3,6,17,0
72,3,3,5,4,22,0
84,3,6,1,5,26,0
86,1,5,3,4,22,0
88,3,4,1,3,22,0
92,1,3,3,4,24,0
96,5,4,3,3,30,0
98,3,4,5,5,26,0
104,3,3,5,4,28,0
106,5,4,6,2,27,0
110,6,2,7,0,28,0
4,7,1,5,2,2,0
8,7,6,5,5,4,0
14,5,5,4,3,5,0
16,5,2,7,1,7,0
22,7,1,6,3,7,0
40,6,3,4,2,14,0
10,7,1,5,2,5,1
12,7,6,5,5,6,1
14,5,2,4,0,4,1
38,4,0,2,1,15,1
4,7,6,5,5,2,0
8,7,1,5,2,4,0
16,5,5,4,7,7,0
20,4,7,2,6,6,0
50,5,2,4,4,23,0
102,4,4,2,3,38,0
2,7,6,5,5,1,1
30,7,1,6,3,15,1
50,6,3,4,2,17,1
58,4,2,3,4,16,1
2,7,6,5,5,1,1
4,5,5,4,3,1,1
14,7,1,6,3,7,1
20,4,3,5,5,9,1
28,5,5,4,3,9,1
34,6,3,4,2,13,1
36,4,2,2,1,9,1
56,2,1,3,3,19,1
60,3,3,2,1,16,1
70,2,1,4,2,20,1
76,4,2,2,1,20,1
8,7,6,5,5,4,1
14,5,5,3,6,5,1
18,3,6,5,7,5,1
30,7,1,6,3,15,1
34,6,3,4,4,9,1
36,4,4,3,2,9,1
38,3,2,5,1,10,1
2,7,6,5,5,1,1
14,7,1,5,2,7,1
18,5,5,4,3,8,1
20,4,3,5,5,5,1
30,5,5,7,4,10,1
38,5,2,3,3,15,1
44,7,4,6,6,14,1
50,6,6,5,4,14,1
60,5,4,7,5,17,1
64,7,5,5,4,17,1
76,5,4,7,5,22,1
78,7,5,5,6,20,1
96,3,3,5,4,38,1
4,7,6,5,5,2,1
8,5,5,3,4,3,1
10,3,4,2,2,3,1
12,7,1,6,3,6,1
18,6,3,4,2,6,1
24,4,2,5,4,7,1
32,5,4,7,5,10,1
46,7,5,5,4,15,1
60,5,4,6,6,18,1
2,7,6,5,5,1,0
26,7,1,6,3,13,0
32,6,3,4,4,9,0
40,4,4,3,6,12,0
44,3,6,1,5,12,0
46,5,5,4,3,22,0
52,4,3,2,2,14,0
58,2,2,1,4,16,0
60,1,4,3,3,15,0
66,3,3,2,1,18,0
68,2,1,4,0,17,0
82,4,0,2,1,24,0
84,2,1,3,3,21,0
86,3,3,1,4,22,0
4,7,6,5,5,2,1
8,5,5,4,3,3,1
10,7,1,5,2,5,1
26,4,3,5,1,11,1
32,5,1,4,3,9,1
36,4,3,6,4,10,1
42,6,4,4,3,12,1
44,4,3,6,4,11,1
48,6,4,4,5,13,1
50,4,5,5,3,13,1
52,5,3,3,4,13,1
64,5,2,6,0,29,1
66,6,0,4,1,17,1
72,4,1,2,0,19,1
74,2,0,3,2,19,1
84,3,2,1,3,23,1
92,1,3,3,2,25,1
98,3,2,5,3,26,1
100,5,3,3,4,25,1
106,3,4,5,5,40,1
2,7,6,5,5,1,1
30,7,1,5,2,15,1
32,5,2,3,3,8,1
36,3,3,2,5,10,1
2,7,6,5,5,1,1
12,7,1,5,0,6,1
16,5,0,4,2,5,1
22,5,5,4,3,10,1
26,4,2,5,0,9,1
30,5,0,4,2,8,1
32,4,2,2,1,8,1
34,2,1,1,3,9,1
44,4,3,6,4,16,1
46,6,4,5,2,12,1
52,5,2,4,0,14,1
54,4,0,3,2,14,1
56,3,2,1,1,14,1
62,1,1,2,3,17,1
68,2,3,1,5,18,1
70,1,5,3,4,18,1
76,3,4,5,5,20,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
22,5,2,4,0,10,1
40,5,5,4,7,18,1
46,4,7,3,5,13,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
56,5,2,3,3,27,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
24,5,5,4,7,10,1
26,4,7,2,6,7,1
28,5,2,6,4,13,1
30,6,4,5,6,8,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
26,3,4,2,2,10,1
32,5,2,4,4,15,1
8,7,1,5,2,4,1
12,5,2,4,4,4,1
14,7,6,6,4,7,1
16,6,4,5,2,4,1
40,5,2,6,4,16,1
48,6,4,4,5,14,1
2,7,6,5,5,1,1
4,5,5,4,3,1,1
14,7,1,6,3,7,1
18,4,3,5,5,8,1
38,6,3,4,2,15,1
46,5,5,4,3,18,1
48,4,2,3,4,14,1
50,3,4,5,3,13,1
54,5,3,3,2,14,1
2,7,6,5,5,1,0
26,7,1,5,2,13,0
32,5,2,4,0,9,0
36,4,0,2,1,10,0
2,7,6,5,5,1,1
10,7,1,5,2,5,1
14,5,5,3,4,6,1
16,3,4,2,2,4,1
22,5,2,7,1,8,1
30,7,1,5,0,9,1
36,5,0,4,2,10,1
44,4,2,6,3,13,1
2,7,6,5,5,1,1
16,7,1,5,2,8,1
22,5,2,4,4,7,1
62,5,5,4,3,30,1
70,4,3,2,4,19,1
72,2,4,3,2,18,1
4,7,1,5,2,2,1
12,7,6,6,4,6,1
14,5,2,4,4,6,1
28,4,4,5,2,10,1
38,6,4,4,5,16,1
2,7,6,5,5,1,1
16,7,1,5,2,8,1
24,5,5,4,7,11,1
30,5,2,4,0,11,1
32,4,0,2,1,8,1
34,2,1,1,3,9,1
50,4,7,5,5,19,1
56,5,5,6,3,15,1
64,6,3,5,1,18,1
66,5,1,3,2,17,1
4,7,1,5,2,2,0
8,7,6,5,5,4,0
20,5,5,4,3,8,0
22,5,2,3,3,10,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
18,5,2,4,0,8,1
32,4,0,2,1,11,1
34,5,5,4,3,15,1
38,4,3,3,5,10,1
40,3,5,5,6,10,1
42,5,6,4,4,11,1
8,7,6,5,5,4,1
22,7,1,5,2,11,1
26,5,2,3,3,7,1
68,3,3,4,1,27,1
2,7,6,5,5,1,1
24,7,1,6,3,12,1
36,5,5,4,3,17,1
42,6,3,7,1,15,1
44,7,1,5,2,11,1
58,4,3,6,4,20,1
60,5,2,3,3,19,1
62,3,3,5,2,16,1
64,6,4,4,3,17,1
70,5,2,7,1,19,1
72,7,1,6,3,18,1
80,6,3,4,4,22,1
86,4,4,3,6,23,1
92,3,6,5,7,24,1
94,5,7,4,5,24,1
98,4,5,5,7,25,1
100,5,7,6,5,25,1
102,4,3,3,5,35,1
104,6,5,5,3,27,1
106,5,3,3,2,27,1
110,3,2,1,1,28,1
116,3,5,4,3,32,1
122,4,3,6,2,32,1
128,1,1,3,2,36,1
132,6,2,5,0,35,1
136,5,0,4,2,35,1
142,4,2,5,0,37,1
144,5,0,3,1,36,1
148,3,1,5,0,38,1
150,5,0,4,2,38,1
152,4,2,2,3,38,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
18,5,2,4,0,8,1
24,5,5,3,4,10,1
30,4,0,3,2,10,1
36,3,2,4,4,10,1
2,7,6,5,5,1,1
16,7,1,5,2,8,1
22,5,5,4,7,10,1
28,4,7,2,6,8,1
38,5,2,3,3,15,1
44,3,3,5,4,12,1
50,5,4,4,6,14,1
58,4,6,2,5,16,1
2,7,6,5,5,1,1
16,5,5,4,3,7,1
20,7,1,5,2,10,1
32,4,3,5,1,12,1
42,5,1,3,2,13,1
44,3,2,2,4,11,1
46,2,4,1,6,12,1
4,7,1,5,2,2,1
14,7,6,5,5,7,1
32,5,5,6,3,12,1
36,6,3,4,4,10,1
4,7,6,5,5,2,1
6,5,5,3,4,2,1
16,7,1,5,2,8,1
20,3,4,1,3,8,1
60,5,2,6,4,26,1
64,6,4,4,5,17,1
66,4,5,6,4,17,1
80,6,4,4,5,23,1
4,7,1,5,2,2,0
16,7,6,5,5,8,0
20,5,5,6,3,6,0
24,5,2,4,0,11,0
26,4,0,3,2,7,0
28,6,3,5,1,9,0
34,5,1,3,0,10,0
44,3,2,4,4,15,0
46,3,0,4,2,14,0
74,4,4,3,2,26,0
80,3,2,2,4,21,0
2,7,6,5,5,1,1
10,5,5,3,4,4,1
12,3,4,2,2,3,1
28,7,1,5,0,14,1
44,5,0,4,2,15,1
54,4,2,5,0,16,1
62,5,0,4,2,17,1
70,4,2,6,3,19,1
72,6,3,4,2,18,1
86,4,2,6,3,25,1
94,6,3,5,1,25,1
96,5,1,3,2,24,1
98,3,2,4,4,25,1
100,4,4,6,3,25,1
106,6,3,4,2,28,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
24,5,2,3,3,11,1
36,3,4,4,2,15,1
38,4,2,2,1,10,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
18,5,2,4,0,8,1
28,4,0,5,2,9,1
34,5,5,6,3,15,1
36,6,3,4,2,9,1
38,4,2,2,1,10,1
42,5,2,3,3,14,1
4,7,1,5,2,2,1
16,7,6,6,4,8,1
2,7,6,5,5,1,1
12,5,5,3,4,5,1
16,7,1,5,2,8,1
24,3,4,2,6,9,1
26,2,6,4,5,7,1
28,4,5,3,7,7,1
32,5,2,4,4,12,1
40,4,4,3,2,12,1
54,3,2,1,3,17,1
56,1,3,2,1,14,1
58,2,1,3,3,15,1
92,3,7,1,6,39,1
98,1,6,0,4,26,1
100,0,4,1,2,25,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
20,5,2,4,0,9,1
24,4,0,5,2,7,1
26,5,2,3,3,7,1
64,5,5,3,4,30,1
68,3,4,5,5,18,1
76,5,5,3,4,21,1
80,3,4,1,3,21,1
86,1,3,3,4,23,1
88,3,4,4,2,22,1
92,4,2,2,3,24,1
96,2,3,1,1,25,1
102,1,1,2,3,27,1
104,2,3,1,5,26,1
106,1,5,3,4,27,1
108,3,4,2,6,27,1
6,7,6,5,5,3,1
10,7,1,6,3,5,1
24,5,5,3,4,10,1
26,6,3,5,5,10,1
54,5,5,4,3,20,1
58,4,3,2,2,15,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
18,5,2,7,1,8,1
20,7,1,6,3,5,1
60,6,3,5,1,25,1
2,7,6,5,5,1,0
18,7,1,6,3,9,0
22,6,3,5,1,6,0
32,5,5,7,4,15,0
34,7,4,6,2,9,0
38,5,1,6,3,13,0
44,6,3,4,4,12,0
54,4,4,3,2,16,0
60,3,2,1,1,16,0
80,1,1,3,2,25,0
90,3,2,1,3,25,0
92,1,3,2,5,23,0
94,2,5,1,7,24,0
8,7,6,5,5,4,0
14,7,1,5,2,7,0
36,5,2,4,4,14,0
40,5,5,6,3,18,0
2,7,6,5,5,1,0
22,7,1,5,2,11,0
26,5,5,7,4,12,0
32,7,4,6,2,9,0
44,6,2,7,4,14,0
46,7,4,5,5,12,0
52,5,5,3,4,14,0
56,5,2,4,4,22,0
72,3,4,4,6,23,0
98,4,6,2,5,31,0
108,2,5,1,3,29,0
110,1,3,2,5,28,0
2,7,6,5,5,1,1
16,7,1,5,2,8,1
18,5,2,4,0,5,1
34,5,5,3,6,16,1
36,4,0,3,2,13,1
38,3,2,5,3,10,1
50,5,3,7,4,15,1
52,7,4,5,5,13,1
60,5,5,6,3,17,1
62,6,3,4,2,16,1
8,7,6,5,5,4,1
20,7,1,5,2,10,1
22,5,2,4,0,6,1
24,4,0,2,1,6,1
26,5,5,6,3,11,1
40,6,3,4,2,13,1
48,4,2,6,3,14,1
50,6,3,5,5,13,1
52,5,5,6,3,13,1
56,6,3,4,2,15,1
62,4,2,2,1,17,1
10,7,6,6,4,5,1
12,7,1,5,2,6,1
14,6,4,5,2,4,1
6,7,6,5,5,3,0
24,7,1,6,3,12,0
26,5,5,6,3,11,0
44,6,3,4,2,15,0
46,4,2,2,1,12,0
48,2,1,3,3,12,0
2,7,6,5,5,1,1
18,7,1,6,3,9,1
38,5,5,4,7,18,1
40,4,7,2,6,10,1
42,6,3,5,5,16,1
78,5,5,4,7,28,1
80,4,7,3,5,20,1
2,7,6,5,5,1,0
4,5,5,4,3,1,0
12,7,1,6,3,6,0
4,7,1,5,2,2,1
6,7,6,5,5,3,1
16,5,5,3,4,6,1
26,5,2,6,4,12,1
32,6,4,5,6,9,1
42,5,6,7,5,13,1
64,7,5,5,4,21,1
70,5,4,3,5,19,1
72,3,5,4,3,18,1
80,4,3,3,5,22,1
82,3,5,2,7,21,1
84,2,7,3,5,21,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
34,5,2,3,3,16,1
42,5,5,3,6,19,1
46,3,6,1,7,12,1
56,1,7,2,5,16,1
4,7,1,5,2,2,0
6,7,6,5,5,3,0
8,5,5,3,4,2,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
28,5,5,4,7,12,1
30,4,7,3,5,8,1
36,5,2,6,4,17,1
48,6,4,4,3,15,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
24,5,2,6,4,11,1
30,6,4,4,3,9,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
24,5,2,6,4,11,1
32,6,4,4,3,10,1
4,7,6,5,5,2,1
6,7,1,5,2,3,1
10,5,5,4,3,4,1
12,4,3,5,1,3,1
20,5,1,6,3,7,1
24,5,2,3,3,10,1
28,6,3,4,2,9,1
30,4,2,2,1,8,1
40,2,1,4,0,12,1
68,4,0,5,2,24,1
2,7,6,5,5,1,1
20,5,5,4,3,9,1
22,4,3,3,1,6,1
24,7,1,5,2,12,1
26,5,2,3,3,7,1
34,3,1,1,2,11,1
4,7,1,5,2,2,1
10,7,6,5,5,5,1
20,5,5,4,3,7,1
22,5,2,3,3,10,1
4,7,1,5,2,2,0
8,7,6,5,5,4,0
10,5,5,3,4,3,0
20,3,4,4,2,7,0
24,4,2,5,4,7,0
36,5,2,3,3,17,0
56,5,4,7,5,22,0
72,7,5,5,6,22,0
2,7,6,5,5,1,0
16,7,1,5,2,8,0
26,5,5,4,7,12,0
30,5,2,4,0,11,0
34,4,0,6,1,9,0
38,6,1,5,3,10,0
40,4,7,6,6,13,0
44,5,3,3,4,12,0
46,3,4,2,2,12,0
8,7,6,5,5,4,1
20,7,1,5,2,10,1
22,5,2,3,3,6,1
2,7,6,5,5,1,1
16,7,1,5,2,8,1
30,5,5,4,3,14,1
32,4,3,5,1,8,1
50,5,2,6,0,21,1
52,6,0,4,1,13,1
56,4,1,3,3,15,1
8,7,6,5,5,4,1
24,7,1,6,3,12,1
28,5,5,4,3,12,1
46,6,3,5,5,17,1
50,5,5,4,3,13,1
8,7,1,5,2,4,1
14,7,6,6,4,7,1
28,6,4,5,6,10,1
58,5,6,3,5,22,1
60,3,5,1,6,15,1
64,1,6,0,4,17,1
66,0,4,2,5,17,1
76,2,5,3,3,21,1
80,3,3,2,5,21,1
100,2,5,0,4,30,1
106,0,4,2,5,28,1
114,2,5,4,4,30,1
118,4,4,3,6,30,1
120,3,6,4,4,30,1
126,4,4,3,6,33,1
128,3,6,4,4,32,1
2,7,6,5,5,1,1
4,5,5,4,3,1,1
12,7,1,6,3,6,1
14,6,3,5,5,4,1
20,4,3,5,1,9,1
36,5,1,6,3,13,1
40,6,3,4,2,11,1
46,4,2,6,1,13,1
64,6,1,7,3,20,1
74,5,5,6,7,33,1
84,6,7,4,6,23,1
92,4,6,6,5,25,1
8,7,1,5,2,4,1
20,7,6,6,4,10,1
22,6,4,5,6,6,1
2,7,6,5,5,1,1
12,5,5,3,4,5,1
20,7,1,5,0,10,1
22,5,0,3,1,6,1
34,3,1,5,2,11,1
40,5,2,4,4,11,1
44,4,4,6,5,12,1
46,3,4,5,5,20,1
54,6,5,7,3,16,1
56,7,3,5,4,14,1
60,5,5,4,3,18,1
70,5,4,4,6,21,1
72,4,6,6,5,18,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
24,5,2,6,4,11,1
26,6,4,5,6,7,1
50,5,6,7,5,18,1
52,7,5,6,3,13,1
56,6,3,4,2,15,1
58,4,2,3,0,15,1
62,3,0,2,2,16,1
92,5,5,6,3,44,1
94,6,3,4,4,24,1
96,4,4,2,3,24,1
98,2,3,3,1,25,1
4,7,1,5,2,2,1
12,7,6,6,4,6,1
20,5,2,4,4,9,1
30,4,4,2,3,10,1
46,6,4,5,2,20,1
66,5,2,3,1,21,1
68,3,1,2,3,17,1
70,2,3,4,2,18,1
80,4,2,5,0,22,1
92,5,0,6,2,26,1
94,6,2,4,1,24,1
100,4,1,6,0,26,1
116,6,0,4,1,33,1
120,4,1,3,3,31,1
124,3,3,4,1,32,1
128,4,1,5,3,33,1
130,5,3,4,1,33,1
132,4,1,5,3,33,1
6,7,6,5,5,3,1
8,5,5,4,3,2,1
14,7,1,5,2,7,1
22,4,3,2,2,9,1
34,5,2,3,1,13,1
38,3,1,4,3,10,1
76,4,3,6,4,28,1
78,6,4,5,2,20,1
86,5,2,4,4,23,1
88,4,4,5,2,22,1
106,5,2,6,0,31,1
108,6,0,4,1,27,1
112,4,1,2,2,29,1
114,2,2,3,0,51,1
116,3,0,5,1,29,1
118,5,1,7,0,30,1
2,7,6,5,5,1,1
20,7,1,6,3,10,1
30,5,5,4,3,14,1
44,4,3,2,2,14,1
2,7,6,5,5,1,1
4,5,5,4,3,1,1
12,7,1,6,3,6,1
14,6,3,5,5,4,1
22,4,3,5,1,10,1
36,5,1,6,3,12,1
40,6,3,7,5,11,1
42,7,5,5,6,11,1
50,5,6,6,4,14,1
54,5,5,4,3,23,1
56,6,4,4,5,15,1
72,4,3,2,2,22,1
4,7,1,5,2,2,0
6,7,6,5,5,3,0
8,5,5,3,4,2,0
10,3,4,5,3,3,0
14,5,3,4,5,4,0
26,4,5,3,7,9,0
2,7,6,5,5,1,1
14,7,1,5,0,7,1
18,5,0,3,1,5,1
26,5,5,3,4,12,1
42,3,1,1,0,16,1
44,1,0,3,1,11,1
48,3,1,2,3,13,1
52,2,3,3,1,14,1
58,3,1,2,3,16,1
60,2,3,3,1,15,1
70,3,1,1,2,20,1
2,7,6,5,5,1,1
16,7,1,5,2,8,1
34,5,5,3,4,16,1
42,5,2,3,3,17,1
8,7,6,5,5,4,1
22,5,5,4,3,9,1
24,7,1,6,3,12,1
26,6,3,5,5,7,1
2,7,6,5,5,1,0
12,5,5,4,3,5,0
20,7,1,6,3,10,0
22,4,3,6,4,8,0
28,6,3,4,2,9,0
36,6,4,5,6,12,0
52,5,6,4,4,17,0
82,4,4,5,6,28,0
4,7,6,5,5,2,1
8,5,5,3,4,3,1
10,3,4,2,2,3,1
18,7,1,6,3,9,1
20,6,3,5,1,5,1
28,5,1,3,0,9,1
30,3,0,2,2,8,1
10,7,6,6,4,5,1
12,7,1,5,2,6,1
14,6,4,5,6,4,1
26,5,6,3,5,9,1
30,5,2,4,4,12,1
50,4,4,2,3,17,1
8,7,6,5,5,4,1
12,7,1,6,3,6,1
18,6,3,7,1,6,1
22,7,1,5,2,6,1
50,5,2,4,0,19,1
52,4,0,3,2,13,1
64,3,2,5,3,19,1
70,5,3,3,4,19,1
88,3,4,4,6,26,1
4,7,1,5,2,2,1
6,7,6,5,5,3,1
16,5,2,6,4,7,1
22,6,4,5,6,7,1
38,5,6,4,4,13,1
42,4,4,6,3,11,1
52,6,3,4,2,15,1
56,4,2,2,3,15,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
22,5,2,3,1,10,1
24,3,4,2,2,9,1
28,3,1,5,2,8,1
36,5,2,3,3,11,1
2,7,6,5,5,1,1
18,7,1,5,2,9,1
20,5,5,4,7,9,1
24,5,2,4,0,7,1
32,4,7,3,5,11,1
34,4,0,3,2,11,1
48,3,2,1,3,15,1
2,7,6,5,5,1,1
14,7,1,5,0,7,1
26,5,5,6,3,12,1
30,5,0,3,1,11,1
32,3,1,2,3,8,1
14,7,1,6,3,7,1
30,7,6,5,5,15,1
36,6,3,5,5,14,1
38,5,5,3,6,11,1
64,3,6,4,4,22,1
2,7,6,5,5,1,1
